akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(100, 100, 100, 50);0.1;0.03;l1;0.0001;16;0.99;0.99;1.00E-08;0.022587022;-0.003893726;732;18.69
relu;(100, 50, 25);0.1;0.01;l1;0.01;32;0.99;0.99;1.00E-06;0.022587115;-0.003897879;610;4.41
relu;(50, 50, 50);0.1;0.03;l2;0.01;64;0.9;0.99;1.00E-08;0.022587118;-0.003897985;549;2.67
relu;(100, 100, 100, 50);0.1;0.03;none;0.01;16;0.99;0.99;1.00E-07;0.022587178;-0.003900647;732;12.19
relu;(50, 50, 50);0.3;0.03;l2;1.00E-05;16;0.8;0.999;1.00E-06;0.022587252;-0.00390394;732;3.23
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;16;0.9;0.99;1.00E-08;0.022587292;-0.003905728;732;8.1
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;16;0.99;0.99;1.00E-08;0.022587334;-0.003907591;732;5.01
relu;(50, 50, 50);0.3;0.03;none;0.01;64;0.8;0.99;1.00E-06;0.022587476;-0.003913911;549;2.75
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;16;0.8;0.999;1.00E-08;0.022587513;-0.003915539;732;8.46
relu;(50, 50, 50);0.3;0.001;none;1.00E-05;32;0.99;0.9;1.00E-08;0.022587514;-0.003915577;610;3.31
relu;(100, 50, 25);0.1;0.01;l2;0.0001;64;0.99;0.999;1.00E-07;0.022587532;-0.003916405;549;3.58
relu;(50, 50, 50);0;0.01;l1;0.01;32;0.99;0.999;1.00E-07;0.022587607;-0.003919736;610;3.1
relu;(100, 50, 25);0.3;0.03;none;0.01;64;0.9;0.99;1.00E-08;0.022587629;-0.003920726;549;3.77
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;32;0.8;0.9;1.00E-07;0.022587713;-0.003924422;610;16.53
relu;(50, 50, 50);0.3;0.03;l1;1.00E-05;16;0.8;0.9;1.00E-06;0.022587734;-0.003925383;732;3.23
relu;(100, 50, 25);0.3;0.01;l2;0.0001;32;0.9;0.99;1.00E-08;0.022587945;-0.003934747;610;4.29
relu;(100, 50, 25);0.3;0.01;none;0.0001;16;0.9;0.9;1.00E-08;0.022588199;-0.003946051;732;4.82
relu;(100, 100, 100, 50);0.3;0.03;none;0.0001;32;0.99;0.99;1.00E-08;0.02258834;-0.003952324;610;5.97
relu;(100, 50, 25);0.3;0.03;l1;0.01;64;0.9;0.99;1.00E-07;0.02258835;-0.003952775;549;4.09
relu;(100, 50, 25);0.3;0.01;l2;0.0001;32;0.99;0.999;1.00E-07;0.022588403;-0.003955127;610;4.1
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;64;0.8;0.99;1.00E-08;0.022588442;-0.003956829;549;7.75
relu;(50, 50, 50);0.3;0.03;l2;1.00E-05;32;0.99;0.99;1.00E-06;0.022588462;-0.003957727;610;2.75
relu;(100, 100, 100, 50);0;0.03;l2;0.01;16;0.8;0.999;1.00E-07;0.022588551;-0.00396168;732;6.91
relu;(50, 50, 50);0;0.03;l1;0.01;32;0.99;0.99;1.00E-08;0.022588567;-0.003962405;610;2.13
relu;(100, 100, 100, 50);0.3;0.01;l1;1.00E-05;32;0.99;0.9;1.00E-08;0.022588573;-0.003962667;610;6.85
relu;(100, 50, 25);0.3;0.001;l2;0.01;64;0.8;0.99;1.00E-08;0.022588577;-0.003962845;549;3.88
relu;(100, 100, 100, 50);0.3;0.001;l1;1.00E-05;16;0.99;0.9;1.00E-07;0.022588675;-0.003967193;732;7.97
relu;(100, 50, 25);0.3;0.01;l2;0.01;32;0.9;0.9;1.00E-06;0.022588707;-0.003968644;610;4.21
relu;(50, 50, 50);0.3;0.01;l1;1.00E-05;32;0.99;0.999;1.00E-08;0.022588907;-0.003977533;610;2.8
relu;(100, 100, 100, 50);0.3;0.01;none;1.00E-05;32;0.9;0.9;1.00E-06;0.022588956;-0.00397971;610;6.52
relu;(50, 50, 50);0.3;0.03;l2;0.01;32;0.8;0.99;1.00E-06;0.022588983;-0.003980868;610;2.95
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.99;0.9;1.00E-08;0.022589001;-0.003981685;549;2.87
relu;(100, 100, 100, 50);0.3;0.03;l1;0.01;64;0.9;0.999;1.00E-07;0.022589017;-0.003982413;549;6.02
relu;(100, 50, 25);0.3;0.03;l1;1.00E-05;16;0.8;0.99;1.00E-06;0.022589205;-0.003990772;732;5.08
relu;(100, 100, 100, 50);0.3;0.01;l1;0.0001;16;0.99;0.999;1.00E-06;0.022589245;-0.003992532;732;8.22
relu;(100, 50, 25);0.3;0.03;l1;0.0001;32;0.99;0.9;1.00E-08;0.022589329;-0.00399627;610;4.27
relu;(100, 100, 100, 50);0.3;0.03;none;1.00E-05;64;0.99;0.999;1.00E-06;0.022589335;-0.003996552;549;5.59
relu;(100, 50, 25);0.3;0.03;none;0.01;16;0.9;0.999;1.00E-08;0.022589573;-0.004007093;732;4.79
relu;(50, 50, 50);0.1;0.03;l2;0.01;16;0.8;0.999;1.00E-07;0.022589588;-0.00400776;732;3.07
relu;(100, 100, 100, 50);0.3;0.03;none;0.01;16;0.9;0.99;1.00E-07;0.022589649;-0.004010507;732;6.77
relu;(50, 50, 50);0.1;0.01;l1;0.01;64;0.9;0.999;1.00E-08;0.02258966;-0.004010975;549;2.9
relu;(50, 50, 50);0.1;0.001;l1;0.01;16;0.8;0.999;1.00E-08;0.022589736;-0.004014343;732;3.34
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;16;0.9;0.999;1.00E-08;0.022589758;-0.00401533;732;5.25
relu;(50, 50, 50);0.3;0.03;l2;0.0001;16;0.9;0.999;1.00E-08;0.022589791;-0.00401679;732;3.28
relu;(50, 50, 50);0.3;0.01;l2;0.01;64;0.99;0.99;1.00E-08;0.022589808;-0.004017558;549;2.85
relu;(100, 100, 100, 50);0.3;0.001;l2;0.01;16;0.99;0.99;1.00E-07;0.022589932;-0.004023077;732;7.8
relu;(100, 100, 100, 50);0.3;0.01;none;1.00E-05;32;0.8;0.9;1.00E-08;0.022590017;-0.004026864;610;6.17
relu;(50, 50, 50);0.1;0.001;l1;0.01;64;0.99;0.99;1.00E-06;0.022590044;-0.004028051;549;2.81
relu;(50, 50, 50);0.3;0.03;l2;1.00E-05;32;0.9;0.999;1.00E-06;0.022590116;-0.004031258;610;2.83
relu;(100, 50, 25);0.3;0.01;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.022590116;-0.004031259;732;5.45
relu;(50, 50, 50);0.3;0.01;l1;1.00E-05;32;0.8;0.99;1.00E-08;0.02259026;-0.004037653;610;2.91
relu;(50, 50, 50);0.3;0.03;l2;0.01;64;0.8;0.9;1.00E-08;0.022590267;-0.004037956;549;2.82
relu;(100, 100, 100, 50);0.1;0.001;l1;0.01;16;0.8;0.9;1.00E-06;0.022590328;-0.004040673;732;9.46
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;64;0.99;0.9;1.00E-07;0.022590391;-0.004043468;549;7.17
relu;(100, 50, 25);0.1;0.001;l1;0.01;16;0.99;0.9;1.00E-07;0.022590489;-0.004047832;732;5.39
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.8;0.999;1.00E-06;0.022590689;-0.004056699;732;3.75
relu;(100, 50, 25);0.3;0.03;none;0.0001;32;0.9;0.99;1.00E-07;0.022590725;-0.00405832;610;4.18
relu;(50, 50, 50);0;0.001;l1;0.01;32;0.9;0.99;1.00E-07;0.022590776;-0.004060585;610;3.59
relu;(100, 100, 100, 50);0.1;0.03;l1;0.01;16;0.99;0.999;1.00E-08;0.022590836;-0.004063256;732;9.79
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;64;0.99;0.9;1.00E-07;0.022590957;-0.004068644;549;6.64
relu;(100, 100, 100, 50);0.3;0.03;l1;0.0001;32;0.9;0.99;1.00E-08;0.02259102;-0.004071447;610;6.76
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;0.99;0.9;1.00E-06;0.02259104;-0.004072314;610;5.96
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;64;0.99;0.999;1.00E-08;0.022591079;-0.004074061;549;17.41
relu;(50, 50, 50);0.3;0.01;l1;0.01;32;0.8;0.999;1.00E-07;0.022591109;-0.004075378;610;2.74
relu;(50, 50, 50);0.1;0.01;l1;0.01;32;0.8;0.9;1.00E-06;0.022591212;-0.004079955;610;2.99
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;32;0.9;0.9;1.00E-06;0.022591236;-0.004081038;610;6.32
relu;(50, 50, 50);0.1;0.001;l1;0.01;64;0.8;0.99;1.00E-08;0.022591331;-0.004085257;549;3.34
relu;(100, 100, 100, 50);0.3;0.03;l2;0.0001;32;0.9;0.9;1.00E-07;0.022591371;-0.004087035;610;6.08
relu;(100, 50, 25);0.3;0.03;l1;1.00E-05;16;0.8;0.9;1.00E-07;0.022591375;-0.004087216;732;5.41
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.99;0.999;1.00E-07;0.022591385;-0.004087642;732;3.65
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;64;0.99;0.99;1.00E-06;0.022591393;-0.004087986;549;2.75
relu;(50, 50, 50);0.3;0.03;none;1.00E-05;64;0.8;0.9;1.00E-08;0.022591423;-0.004089352;549;2.64
relu;(100, 50, 25);0.1;0.03;none;1.00E-05;16;0.99;0.99;1.00E-06;0.022591503;-0.00409291;732;5.12
relu;(100, 100, 100, 50);0;0.01;l1;0.01;32;0.8;0.999;1.00E-07;0.022591539;-0.004094481;610;3.9
relu;(100, 50, 25);0.1;0.01;none;0.0001;16;0.99;0.9;1.00E-07;0.022591549;-0.004094958;732;4.9
relu;(100, 50, 25);0.3;0.03;l1;0.0001;64;0.9;0.999;1.00E-08;0.022591613;-0.004097785;549;4.13
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.9;0.999;1.00E-06;0.0225917;-0.004101657;732;3.82
relu;(100, 100, 100, 50);0.3;0.03;l1;0.01;64;0.9;0.9;1.00E-07;0.022591793;-0.004105792;549;5.92
relu;(100, 100, 100, 50);0.3;0.01;none;1.00E-05;16;0.99;0.99;1.00E-07;0.022591867;-0.00410907;732;7.65
relu;(100, 100, 100, 50);0.3;0.01;l2;0.0001;16;0.8;0.99;1.00E-06;0.022592014;-0.004115617;732;7.34
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.99;0.9;1.00E-08;0.022592161;-0.004122139;732;3.66
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;32;0.8;0.999;1.00E-06;0.022592161;-0.004122147;610;5.9
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;16;0.99;0.999;1.00E-06;0.022592169;-0.004122472;732;4.83
relu;(50, 50, 50);0.3;0.03;none;0.0001;32;0.99;0.99;1.00E-07;0.022592243;-0.004125799;610;2.67
relu;(50, 50, 50);0.3;0.01;none;0.0001;16;0.9;0.99;1.00E-07;0.022592428;-0.004134025;732;3
relu;(100, 50, 25);0.1;0.01;l1;0.01;16;0.99;0.99;1.00E-07;0.022592453;-0.004135103;732;5.62
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;16;0.8;0.99;1.00E-07;0.022592512;-0.004137754;732;5.88
relu;(50, 50, 50);0.3;0.001;l2;0.01;16;0.8;0.9;1.00E-07;0.022592535;-0.004138769;732;3.21
relu;(100, 50, 25);0.3;0.01;none;0.0001;32;0.9;0.9;1.00E-06;0.022592544;-0.004139179;610;4.03
relu;(100, 100, 100, 50);0.3;0.01;none;0.01;64;0.9;0.9;1.00E-07;0.022592594;-0.004141371;549;6.83
relu;(100, 100, 100, 50);0.3;0.03;none;0.01;32;0.99;0.99;1.00E-06;0.02259272;-0.004147;610;6.13
relu;(100, 50, 25);0.3;0.03;none;1.00E-05;32;0.9;0.99;1.00E-07;0.022592727;-0.004147287;610;4.24
relu;(100, 50, 25);0.3;0.01;l1;0.0001;16;0.99;0.99;1.00E-08;0.022592857;-0.004153088;732;5.36
relu;(100, 50, 25);0;0.03;none;0.0001;32;0.99;0.9;1.00E-06;0.022592914;-0.004155594;610;3.06
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.022592921;-0.004155918;610;6.17
relu;(100, 100, 100, 50);0.3;0.01;none;0.01;16;0.8;0.9;1.00E-07;0.022593017;-0.004160162;732;7.64
relu;(50, 50, 50);0.3;0.001;l2;0.01;16;0.99;0.9;1.00E-06;0.022593105;-0.004164101;732;3.05
relu;(100, 50, 25);0.3;0.03;none;1.00E-05;16;0.9;0.99;1.00E-08;0.022593123;-0.004164894;732;5.07
relu;(100, 50, 25);0.3;0.01;l1;0.01;32;0.99;0.9;1.00E-07;0.022593171;-0.004167023;610;4.27
relu;(100, 50, 25);0.3;0.001;l1;0.01;64;0.8;0.9;1.00E-06;0.022593171;-0.004167035;549;4.04
relu;(50, 50, 50);0.3;0.03;none;0.0001;64;0.9;0.9;1.00E-08;0.022593262;-0.004171057;549;2.71
relu;(100, 50, 25);0.3;0.03;none;0.0001;16;0.99;0.999;1.00E-06;0.022593413;-0.004177783;732;5.05
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;64;0.9;0.999;1.00E-08;0.022593465;-0.004180106;549;14.69
relu;(100, 50, 25);0.1;0.001;l2;0.01;16;0.8;0.9;1.00E-07;0.022593795;-0.004194753;732;5.2
relu;(50, 50, 50);0.1;0.001;l1;0.01;16;0.99;0.9;1.00E-08;0.022593927;-0.00420061;732;3.34
relu;(50, 50, 50);0.3;0.01;none;0.0001;32;0.8;0.9;1.00E-07;0.022593964;-0.004202285;610;2.97
relu;(100, 100, 100, 50);0.3;0.03;none;0.0001;16;0.8;0.999;1.00E-08;0.022593968;-0.004202466;732;7.22
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;32;0.9;0.999;1.00E-08;0.022594066;-0.004206824;610;6.73
relu;(100, 100, 100, 50);0.3;0.01;none;1.00E-05;16;0.9;0.9;1.00E-06;0.022594177;-0.004211748;732;8.15
relu;(100, 50, 25);0.3;0.01;l1;0.01;32;0.9;0.999;1.00E-08;0.02259419;-0.004212304;610;4.35
relu;(100, 50, 25);0.3;0.001;l2;1.00E-05;32;0.9;0.9;1.00E-07;0.022594283;-0.004216434;610;4.26
relu;(100, 50, 25);0.1;0.001;l1;0.01;32;0.99;0.999;1.00E-07;0.022594407;-0.00422198;610;4.31
relu;(100, 100, 100, 50);0.3;0.01;l2;0.0001;64;0.9;0.9;1.00E-08;0.022594483;-0.004225328;549;5.52
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;32;0.9;0.99;1.00E-08;0.022594514;-0.004226706;610;10.13
relu;(100, 50, 25);0.1;0.03;l1;0.01;32;0.99;0.99;1.00E-08;0.022594609;-0.004230949;610;4.27
relu;(50, 50, 50);0.1;0.03;none;0.01;16;0.99;0.9;1.00E-07;0.022594779;-0.004238475;732;3.02
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;16;0.8;0.99;1.00E-07;0.022595104;-0.004252935;732;8.16
relu;(50, 50, 50);0;0.001;l1;0.01;64;0.9;0.99;1.00E-08;0.022595138;-0.004254442;549;2.98
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;16;0.99;0.99;1.00E-06;0.022595172;-0.004255956;732;4.95
relu;(100, 100, 100, 50);0.3;0.01;l1;0.0001;32;0.9;0.99;1.00E-07;0.022595419;-0.004266956;610;7.23
relu;(100, 50, 25);0.1;0.03;l1;0.0001;16;0.8;0.999;1.00E-08;0.022595564;-0.004273403;732;5.24
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;16;0.9;0.99;1.00E-07;0.022595568;-0.00427355;732;18.71
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;64;0.8;0.99;1.00E-06;0.022595621;-0.00427592;549;9.78
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;0.8;0.9;1.00E-06;0.022595636;-0.004276564;732;4.65
relu;(50, 50, 50);0.3;0.01;l2;0.01;64;0.99;0.999;1.00E-08;0.022595743;-0.004281349;549;2.95
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;16;0.8;0.99;1.00E-06;0.022595874;-0.004287153;732;8.23
relu;(100, 50, 25);0.1;0.03;l2;0.01;16;0.9;0.99;1.00E-08;0.022595889;-0.004287833;732;5.14
relu;(100, 100, 100, 50);0.3;0.03;l1;0.0001;64;0.9;0.999;1.00E-08;0.022595927;-0.004289541;549;7.25
relu;(100, 50, 25);0.3;0.01;l1;0.01;16;0.8;0.999;1.00E-06;0.022595928;-0.004289576;732;5.21
relu;(50, 50, 50);0;0.03;l1;0.01;64;0.9;0.9;1.00E-06;0.022595996;-0.004292586;549;2.02
relu;(50, 50, 50);0;0.01;l1;0.01;16;0.9;0.99;1.00E-07;0.022596159;-0.004299817;732;3.23
relu;(100, 50, 25);0.3;0.03;l2;0.0001;32;0.8;0.99;1.00E-07;0.022596213;-0.004302231;610;4.2
relu;(100, 50, 25);0.1;0.03;l1;0.01;32;0.8;0.9;1.00E-06;0.022596265;-0.004304527;610;4.31
relu;(50, 50, 50);0.1;0.001;l1;0.01;32;0.99;0.9;1.00E-08;0.022596293;-0.004305775;610;2.67
relu;(50, 50, 50);0.1;0.01;none;0.0001;32;0.99;0.9;1.00E-06;0.022596341;-0.00430792;610;2.79
relu;(50, 50, 50);0;0.01;l1;0.01;32;0.8;0.9;1.00E-07;0.022596534;-0.004316506;610;3.49
relu;(50, 50, 50);0.3;0.03;l1;1.00E-05;32;0.9;0.99;1.00E-06;0.022596773;-0.004327107;610;3
relu;(50, 50, 50);0;0.001;l1;0.01;64;0.9;0.9;1.00E-08;0.022596773;-0.004327138;549;3.33
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;64;0.99;0.99;1.00E-08;0.022596806;-0.004328581;549;8.55
relu;(50, 50, 50);0.3;0.01;l1;0.01;16;0.8;0.9;1.00E-08;0.022596864;-0.004331169;732;3.41
relu;(50, 50, 50);0.3;0.03;l2;0.0001;16;0.8;0.999;1.00E-07;0.022596893;-0.004332472;732;3.1
relu;(100, 50, 25);0.3;0.01;l1;0.0001;64;0.8;0.999;1.00E-07;0.022596941;-0.0043346;549;3.95
relu;(100, 50, 25);0.1;0.01;l1;0.01;32;0.9;0.9;1.00E-06;0.022597043;-0.004339112;610;4.53
relu;(100, 50, 25);0.3;0.01;l2;0.01;32;0.99;0.999;1.00E-08;0.022597306;-0.004350802;610;3.99
relu;(50, 50, 50);0.3;0.03;none;1.00E-05;64;0.8;0.9;1.00E-07;0.02259736;-0.00435319;549;2.63
relu;(100, 50, 25);0;0.01;l1;0.01;64;0.9;0.99;1.00E-07;0.022597366;-0.004353473;549;3.29
relu;(100, 50, 25);0;0.001;l1;0.01;64;0.9;0.99;1.00E-06;0.022597417;-0.004355745;549;3.23
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;32;0.99;0.999;1.00E-07;0.022597426;-0.004356126;610;6.56
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;16;0.99;0.999;1.00E-06;0.022597564;-0.004362255;732;9.13
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;16;0.9;0.99;1.00E-07;0.022597597;-0.004363763;732;8.47
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;64;0.8;0.999;1.00E-08;0.022597645;-0.004365883;549;3.83
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;16;0.9;0.99;1.00E-08;0.02259767;-0.004366994;732;9.03
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.022597796;-0.004372605;549;5.94
relu;(100, 100, 100, 50);0.3;0.01;l2;0.01;32;0.9;0.999;1.00E-07;0.022597799;-0.004372729;610;6.03
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;16;0.8;0.99;1.00E-08;0.022597896;-0.004377037;732;5.22
relu;(100, 100, 100, 50);0;0.03;l2;0.01;32;0.8;0.99;1.00E-08;0.022598351;-0.00439726;610;7.17
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;16;0.9;0.9;1.00E-07;0.022598378;-0.004398449;732;6.96
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;64;0.8;0.999;1.00E-07;0.022598487;-0.004403318;549;5.62
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;0.8;0.9;1.00E-07;0.022598711;-0.004413271;732;5.03
relu;(100, 50, 25);0.3;0.001;none;0.0001;32;0.8;0.99;1.00E-06;0.022598909;-0.004422074;610;4.11
relu;(50, 50, 50);0;0.01;l1;0.01;32;0.99;0.99;1.00E-08;0.022599019;-0.004426941;610;2.84
relu;(50, 50, 50);0.1;0.001;l1;0.01;32;0.8;0.9;1.00E-06;0.022599053;-0.004428458;610;2.96
relu;(50, 50, 50);0.3;0.01;l1;0.01;16;0.8;0.9;1.00E-07;0.022599342;-0.004441301;732;3.44
relu;(50, 50, 50);0;0.03;none;0.01;64;0.99;0.9;1.00E-07;0.022599434;-0.004445381;549;1.92
relu;(50, 50, 50);0.1;0.03;l2;0.01;64;0.8;0.9;1.00E-07;0.022599691;-0.00445683;549;2.72
relu;(100, 50, 25);0.3;0.01;l1;0.01;16;0.9;0.99;1.00E-07;0.022599754;-0.004459616;732;5.26
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;0.8;0.99;1.00E-06;0.022599807;-0.004461981;610;7.38
relu;(100, 50, 25);0.3;0.03;l1;1.00E-05;16;0.9;0.99;1.00E-07;0.022599976;-0.004469469;732;5.3
relu;(100, 100, 100, 50);0.3;0.03;none;0.01;64;0.99;0.999;1.00E-06;0.022599984;-0.004469848;549;7.53
relu;(50, 50, 50);0.3;0.01;none;0.0001;32;0.99;0.999;1.00E-07;0.022600151;-0.00447726;610;2.76
relu;(50, 50, 50);0.1;0.01;l1;0.01;16;0.99;0.99;1.00E-08;0.022600189;-0.004478966;732;3.31
relu;(100, 50, 25);0;0.01;l1;0.01;64;0.8;0.9;1.00E-08;0.022600329;-0.004485173;549;2.99
relu;(100, 100, 100, 50);0;0.03;l2;0.01;32;0.8;0.999;1.00E-06;0.022600431;-0.004489723;610;6.51
relu;(50, 50, 50);0.3;0.001;l2;0.01;32;0.99;0.99;1.00E-07;0.022600585;-0.004496526;610;2.64
relu;(100, 50, 25);0.1;0.03;l2;0.01;16;0.99;0.9;1.00E-08;0.022600862;-0.004508843;732;5
relu;(100, 50, 25);0.3;0.03;l1;0.01;32;0.99;0.99;1.00E-07;0.022600994;-0.004514732;610;4.26
relu;(50, 50, 50);0.3;0.03;l1;1.00E-05;32;0.8;0.99;1.00E-06;0.022601103;-0.004519562;610;3.16
relu;(100, 50, 25);0.3;0.001;l1;0.0001;64;0.9;0.999;1.00E-08;0.022601149;-0.004521601;549;4.11
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;16;0.8;0.9;1.00E-07;0.022601159;-0.004522048;732;8.01
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.9;0.999;1.00E-08;0.022601334;-0.004529834;732;4.07
relu;(100, 50, 25);0.1;0.03;l2;0.01;64;0.99;0.9;1.00E-08;0.022601511;-0.004537689;549;3.98
relu;(100, 50, 25);0.3;0.01;none;0.01;32;0.99;0.99;1.00E-08;0.022601631;-0.004543043;610;4.19
relu;(100, 50, 25);0;0.001;l1;0.01;64;0.8;0.99;1.00E-06;0.022601775;-0.004549442;549;3.15
relu;(100, 50, 25);0.1;0.03;l1;0.01;16;0.99;0.99;1.00E-07;0.02260192;-0.004555881;732;5.45
relu;(100, 100, 100, 50);0.3;0.03;l2;0.0001;32;0.9;0.999;1.00E-08;0.022601952;-0.0045573;610;5.81
relu;(100, 100, 100, 50);0.1;0.03;l1;0.01;64;0.99;0.99;1.00E-08;0.022602005;-0.004559669;549;8.91
relu;(100, 100, 100, 50);0.3;0.03;l1;0.0001;16;0.8;0.9;1.00E-06;0.022602112;-0.004564416;732;7.19
relu;(100, 50, 25);0.3;0.03;l1;0.0001;32;0.8;0.9;1.00E-07;0.022602128;-0.004565135;610;4.34
relu;(100, 50, 25);0.3;0.03;l1;0.0001;64;0.99;0.9;1.00E-08;0.022602147;-0.004565978;549;3.94
relu;(100, 50, 25);0.1;0.03;none;1.00E-05;16;0.99;0.999;1.00E-08;0.022602303;-0.004572888;732;4.83
relu;(50, 50, 50);0.1;0.03;l1;0.01;64;0.8;0.999;1.00E-08;0.022602372;-0.004575963;549;3.23
relu;(100, 50, 25);0.3;0.03;none;0.01;64;0.8;0.99;1.00E-06;0.022602622;-0.004587102;549;3.67
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;0.99;0.999;1.00E-06;0.022602632;-0.004587509;610;6.54
relu;(50, 50, 50);0.3;0.01;l2;0.01;64;0.9;0.99;1.00E-07;0.022602784;-0.004594267;549;2.8
relu;(100, 50, 25);0.3;0.03;l1;1.00E-05;32;0.9;0.9;1.00E-06;0.022602798;-0.004594899;610;4.37
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;64;0.99;0.99;1.00E-06;0.022602813;-0.004595593;549;6.58
relu;(100, 100, 100, 50);0.1;0.03;l2;0.0001;16;0.99;0.999;1.00E-08;0.022602824;-0.004596052;732;16.22
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;0.9;0.999;1.00E-08;0.022602883;-0.004598697;732;5.09
relu;(50, 50, 50);0.3;0.01;l1;1.00E-05;32;0.99;0.99;1.00E-06;0.022602949;-0.004601601;610;2.68
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;64;0.8;0.999;1.00E-06;0.02260307;-0.004606996;549;14.15
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;64;0.9;0.999;1.00E-07;0.022603147;-0.004610428;549;5.2
relu;(50, 50, 50);0.1;0.001;l1;0.01;32;0.8;0.9;1.00E-08;0.022603276;-0.004616149;610;2.86
relu;(50, 50, 50);0.3;0.001;l1;0.01;32;0.9;0.99;1.00E-07;0.022603647;-0.004632657;610;2.56
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;0.8;0.99;1.00E-07;0.02260367;-0.00463366;549;5.93
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;64;0.99;0.999;1.00E-07;0.022603769;-0.004638061;549;2.68
relu;(100, 50, 25);0;0.01;l1;0.01;16;0.99;0.999;1.00E-06;0.02260398;-0.004647425;732;3.77
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;32;0.8;0.999;1.00E-08;0.02260399;-0.004647899;610;7.24
relu;(50, 50, 50);0.3;0.03;none;1.00E-05;64;0.9;0.999;1.00E-08;0.022604133;-0.004654224;549;2.68
relu;(100, 100, 100, 50);0.3;0.01;l2;0.01;16;0.8;0.99;1.00E-08;0.022604137;-0.004654409;732;7.09
relu;(50, 50, 50);0.3;0.01;l1;0.0001;64;0.99;0.99;1.00E-06;0.022604442;-0.004667986;549;2.81
relu;(100, 100, 100, 50);0.1;0.03;none;1.00E-05;16;0.99;0.99;1.00E-06;0.022604459;-0.00466875;732;7.28
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;16;0.8;0.9;1.00E-07;0.022604622;-0.004675985;732;4.94
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;64;0.9;0.999;1.00E-08;0.022604662;-0.004677734;549;5.91
relu;(50, 50, 50);0.3;0.03;l2;0.0001;16;0.99;0.99;1.00E-07;0.022604663;-0.004677804;732;3.28
relu;(100, 50, 25);0.3;0.03;l1;0.0001;32;0.9;0.9;1.00E-07;0.022604709;-0.004679824;610;4.4
