akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(100, 50, 25);0;0.03;l1;0.001;32;1.00E-05;0.99;0.024518108;-0.032909335;506;1.22
relu;(100, 100, 100, 50);0;0.03;l1;0.01;16;0.0001;0.99;0.024518226;-0.032914312;506;0.78
relu;(100, 50, 25);0.2;0.03;l2;0.01;32;1.00E-06;0.9;0.024520057;-0.032991447;506;1.9
relu;(100, 50, 25);0;0.03;l2;0.01;64;0.0001;0.9;0.024529348;-0.03338287;504;1.31
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;16;0.0001;0.99;0.024530927;-0.033449394;506;1.59
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;16;0.0001;0.99;0.024532857;-0.033530707;506;1.35
relu;(50, 25);0.2;0.001;l1;0.01;16;1.00E-05;0.99;0.024536641;-0.033690124;506;0.33
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;32;1.00E-06;0.9;0.024540519;-0.033853486;506;0.78
relu;(50, 25);0;0.003;l1;1.00E-05;32;1.00E-05;0.9;0.024540973;-0.033872595;506;0.31
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;1.00E-05;0.8;0.024542326;-0.033929621;506;1.49
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;64;1.00E-06;0.9;0.024547888;-0.034163921;504;1.79
relu;(100, 100, 100, 50);0;0.001;l1;0.01;32;0.0001;0.99;0.02455275;-0.034368765;506;2.66
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;1.00E-05;0.9;0.024561556;-0.034739724;506;2.19
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;1.00E-05;0.8;0.02456387;-0.034837224;506;2.26
relu;(50, 25);0;0.003;l2;0.001;64;1.00E-05;0.9;0.02456619;-0.034934976;504;0.31
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;32;1.00E-05;0.99;0.024567889;-0.035006532;506;1.61
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;64;0.0001;0.8;0.024573946;-0.035261728;504;1.01
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;64;1.00E-05;0.9;0.024574775;-0.035296652;504;0.91
relu;(100, 50, 25);0;0.003;l2;0.001;64;0.0001;0.99;0.024579558;-0.035498128;504;1.06
relu;(100, 50, 25);0.2;0.03;l1;0.001;16;1.00E-06;0.8;0.024584396;-0.035701941;506;1.5
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;16;1.00E-06;0.9;0.024585845;-0.035762999;506;0.77
relu;(50, 25);0;0.03;l2;1.00E-05;64;0.0001;0.99;0.024586929;-0.035808675;504;0.3
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.0001;0.99;0.024587111;-0.035816323;506;1.66
relu;(50, 25);0.2;0.001;l1;0.001;32;0.0001;0.8;0.024590411;-0.035955339;506;0.39
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;64;0.0001;0.9;0.024592312;-0.036035435;504;0.95
relu;(100, 50, 25);0.2;0.03;l1;0.01;64;1.00E-06;0.9;0.024592788;-0.036055474;504;1.57
relu;(50, 25);0;0.001;l2;0.01;16;0.0001;0.8;0.024593061;-0.036067008;506;0.28
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-06;0.99;0.024595744;-0.036180016;506;0.57
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;64;1.00E-05;0.8;0.024598923;-0.036313949;504;1.43
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;32;0.0001;0.9;0.024601245;-0.036411782;506;1.43
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;64;0.0001;0.99;0.024606805;-0.036646014;504;1.68
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;64;1.00E-06;0.99;0.024607044;-0.036656092;504;1.04
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;0.0001;0.9;0.024608165;-0.036703309;504;2.4
relu;(100, 50, 25);0;0.001;l1;1.00E-05;64;0.0001;0.99;0.024608759;-0.036728326;504;0.58
relu;(50, 25);0.2;0.001;l1;1.00E-05;64;1.00E-05;0.9;0.024613151;-0.036913343;504;0.42
relu;(50, 25);0.2;0.03;l1;0.01;16;0.0001;0.8;0.024613714;-0.036937077;506;0.39
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;1.00E-05;0.99;0.024616998;-0.037075429;506;2.3
relu;(50, 25);0.2;0.03;l2;0.01;16;1.00E-05;0.9;0.024619301;-0.037172425;506;0.31
relu;(50, 25);0;0.001;l1;0.01;16;1.00E-05;0.9;0.024619496;-0.037180646;506;0.32
relu;(100, 50, 25);0;0.03;l1;0.01;32;1.00E-05;0.9;0.024626535;-0.037477218;506;1.28
relu;(100, 50, 25);0.2;0.03;l1;0.001;16;1.00E-06;0.9;0.024630232;-0.03763293;506;1.83
relu;(50, 25);0;0.003;l2;0.001;32;1.00E-05;0.9;0.024639507;-0.038023709;506;0.29
relu;(50, 25);0;0.001;l1;0.001;16;0.0001;0.8;0.024642567;-0.038152607;506;0.32
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;1.00E-05;0.9;0.024643437;-0.038189242;506;1.96
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.9;0.024648521;-0.038403445;506;0.27
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;64;1.00E-05;0.99;0.024653304;-0.038604941;504;1.88
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-05;0.99;0.024654496;-0.038655139;504;1.87
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;16;0.0001;0.9;0.024655769;-0.038708777;506;1.67
relu;(50, 25);0.2;0.03;l1;0.01;64;0.0001;0.8;0.024658105;-0.0388072;504;0.41
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-05;0.99;0.024659788;-0.038878113;506;1.48
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;32;0.0001;0.8;0.024669502;-0.039287319;506;0.76
relu;(100, 50, 25);0;0.003;l2;1.00E-05;64;0.0001;0.99;0.024688322;-0.040080183;504;0.46
relu;(50, 25);0;0.03;l1;0.01;32;0.0001;0.9;0.024689013;-0.040109296;506;0.32
relu;(50, 25);0;0.001;l2;0.001;32;0.0001;0.99;0.02469056;-0.040174466;506;0.31
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;1.00E-06;0.99;0.024691122;-0.040198148;506;2.28
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;64;1.00E-06;0.8;0.024694518;-0.040341223;504;0.96
relu;(100, 50, 25);0.2;0.001;l1;0.01;64;1.00E-06;0.9;0.024694706;-0.040349154;504;1.91
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.8;0.024696062;-0.040406266;506;0.41
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;32;1.00E-06;0.9;0.024699834;-0.040565152;506;0.66
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;64;1.00E-05;0.99;0.0247;-0.040572146;504;1.57
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;1.00E-06;0.9;0.024709394;-0.040967929;506;0.34
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;1.00E-06;0.9;0.024711098;-0.0410397;504;1.43
relu;(50, 25);0;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.02471269;-0.041106783;504;0.34
relu;(100, 100, 100, 50);0;0.03;l1;0.01;64;1.00E-05;0.9;0.024715308;-0.041217085;504;1.2
relu;(50, 25);0.2;0.001;l2;1.00E-05;32;0.0001;0.8;0.024720678;-0.041443313;506;0.33
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;64;1.00E-05;0.8;0.024724035;-0.041584707;504;1.66
relu;(100, 50, 25);0.2;0.001;l2;0.001;64;1.00E-06;0.8;0.024724091;-0.04158708;504;1.86
relu;(50, 25);0;0.001;l1;1.00E-05;16;0.0001;0.9;0.024726985;-0.041708982;506;0.28
relu;(100, 50, 25);0;0.03;l1;0.001;32;1.00E-06;0.99;0.024728039;-0.041753421;506;1.24
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;1.00E-06;0.8;0.024729777;-0.041826643;506;0.46
relu;(100, 50, 25);0.2;0.001;l1;0.001;32;0.0001;0.8;0.024733513;-0.041983994;506;1.79
relu;(100, 50, 25);0.2;0.001;l2;0.001;64;0.0001;0.99;0.024735817;-0.042081086;504;2.08
relu;(50, 25);0;0.003;l1;0.01;32;0.0001;0.9;0.024741501;-0.042320516;506;0.31
relu;(50, 25);0;0.001;l2;0.001;16;0.0001;0.99;0.02474339;-0.042400112;506;0.24
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;0.0001;0.8;0.024743848;-0.042419418;504;2.51
relu;(50, 25);0;0.03;l1;0.001;16;1.00E-06;0.99;0.024744341;-0.042440191;506;0.3
relu;(100, 50, 25);0;0.001;l2;0.01;16;1.00E-06;0.99;0.024746061;-0.04251266;506;1.08
relu;(50, 25);0.2;0.003;l2;1.00E-05;16;0.0001;0.99;0.024762096;-0.043188168;506;0.3
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;64;1.00E-05;0.8;0.024762368;-0.043199644;504;0.95
relu;(50, 25);0.2;0.03;l1;0.01;64;1.00E-06;0.8;0.024763644;-0.043253377;504;0.41
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;0.0001;0.99;0.024774608;-0.043715291;506;1.18
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.0001;0.9;0.024779639;-0.043927227;504;2.29
relu;(50, 25);0.2;0.001;l1;0.01;16;1.00E-05;0.8;0.024793535;-0.044512658;506;0.26
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;16;1.00E-05;0.99;0.024795721;-0.044604722;506;1.28
relu;(50, 25);0.2;0.03;l2;1.00E-05;64;1.00E-06;0.99;0.024797451;-0.044677626;504;0.42
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-06;0.9;0.024802176;-0.044876678;506;0.24
relu;(50, 25);0;0.001;l1;0.01;32;1.00E-05;0.99;0.024802657;-0.044896964;506;0.47
relu;(100, 100, 100, 50);0;0.03;l2;0.01;16;1.00E-05;0.9;0.024807537;-0.045102543;506;1.16
relu;(100, 50, 25);0;0.03;l1;0.01;64;1.00E-06;0.99;0.024813571;-0.045356746;504;1.42
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;1.00E-06;0.8;0.024822307;-0.045724786;506;2.3
relu;(100, 50, 25);0.2;0.03;l1;0.001;32;0.0001;0.9;0.024825523;-0.045860253;506;1.99
relu;(50, 25);0;0.03;l1;0.01;64;0.0001;0.9;0.024826899;-0.045918213;504;0.35
relu;(100, 50, 25);0.2;0.03;l2;0.001;64;1.00E-06;0.99;0.024828006;-0.045964841;504;2.11
relu;(100, 50, 25);0;0.003;l1;0.01;16;0.0001;0.9;0.024828354;-0.045979507;506;1.19
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;1.00E-05;0.99;0.024831681;-0.046119695;506;2.65
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;64;0.0001;0.99;0.024831831;-0.046125982;504;0.96
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.024835195;-0.046267708;504;2.04
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;1.00E-06;0.9;0.024839994;-0.046469883;506;2.2
relu;(50, 25);0.2;0.03;l1;0.001;32;1.00E-06;0.99;0.024841501;-0.046533378;506;0.41
relu;(50, 25);0.2;0.001;l2;0.001;64;1.00E-05;0.8;0.024848032;-0.046808524;504;0.38
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;32;1.00E-06;0.9;0.024852081;-0.046979083;506;1.3
relu;(100, 50, 25);0.2;0.03;l1;0.01;32;1.00E-06;0.99;0.024852587;-0.047000422;506;1.6
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;1.00E-06;0.8;0.02485845;-0.047247402;506;1.52
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;1.00E-06;0.9;0.024869803;-0.047725687;506;2.53
relu;(50, 25);0.2;0.03;l2;0.01;64;0.0001;0.9;0.024871619;-0.047802186;504;0.39
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;64;0.0001;0.99;0.024876858;-0.048022913;504;1.77
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;16;1.00E-05;0.9;0.02488419;-0.048331788;506;1.68
relu;(100, 50, 25);0;0.001;l2;0.001;64;0.0001;0.9;0.024884545;-0.048346737;504;1.37
relu;(100, 50, 25);0.2;0.03;l2;0.001;64;1.00E-05;0.99;0.024886442;-0.048426665;504;1.97
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;1.00E-05;0.9;0.024895717;-0.048817413;506;1.81
relu;(50, 25);0.2;0.03;l2;0.001;32;1.00E-05;0.99;0.024899494;-0.048976544;506;0.37
relu;(50, 25);0.2;0.03;l1;0.01;16;1.00E-06;0.8;0.024899633;-0.048982401;506;0.38
relu;(50, 25);0;0.03;l1;0.001;16;0.0001;0.8;0.024899773;-0.048988277;506;0.32
relu;(50, 25);0.2;0.03;l1;0.001;16;1.00E-06;0.99;0.024920397;-0.049857135;506;0.35
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;0.0001;0.8;0.024921856;-0.049918606;506;0.33
relu;(50, 25);0;0.001;l2;0.001;64;0.0001;0.9;0.024922526;-0.049946851;504;0.27
relu;(50, 25);0.2;0.03;l2;0.01;32;0.0001;0.8;0.024923606;-0.049992314;506;0.32
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;32;0.0001;0.9;0.024924154;-0.050015427;506;0.62
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.0001;0.8;0.024924788;-0.050042111;506;1.22
relu;(100, 50, 25);0.2;0.003;l1;0.01;32;0.0001;0.8;0.02492852;-0.05019937;506;1.71
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;0.0001;0.9;0.02493185;-0.05033966;506;0.41
relu;(100, 50, 25);0.2;0.03;l1;0.001;32;1.00E-05;0.9;0.0249365;-0.05053553;506;1.28
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;32;0.0001;0.8;0.024945422;-0.050911421;506;0.82
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.024954526;-0.051294936;506;2.44
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;0.0001;0.9;0.024954889;-0.051310241;506;0.33
relu;(100, 100, 100, 50);0;0.001;l1;0.01;32;0.0001;0.9;0.024956616;-0.051383005;506;2.64
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;64;1.00E-06;0.9;0.024957953;-0.051439319;504;0.84
relu;(50, 25);0.2;0.001;l2;0.001;16;1.00E-05;0.8;0.024958164;-0.051448213;506;0.32
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.024958865;-0.051477728;504;1.76
relu;(100, 100, 100, 50);0;0.001;l2;0.001;32;0.0001;0.99;0.024963529;-0.051674232;506;2.24
relu;(100, 50, 25);0;0.003;l2;1.00E-05;32;0.0001;0.9;0.02496438;-0.051710096;506;0.47
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.0001;0.8;0.024971291;-0.052001245;506;0.39
relu;(50, 25);0;0.03;l1;0.01;16;1.00E-06;0.9;0.024973208;-0.052082003;506;0.3
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;1.00E-06;0.9;0.024976369;-0.052215172;506;0.57
relu;(100, 50, 25);0;0.001;l2;0.001;32;1.00E-05;0.9;0.024979697;-0.052355349;506;0.44
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.0001;0.8;0.024988543;-0.052728022;506;2.42
relu;(100, 50, 25);0;0.03;l1;0.01;16;1.00E-05;0.8;0.024988791;-0.052738476;506;1.26
relu;(50, 25);0.2;0.03;l2;0.01;64;1.00E-05;0.8;0.025007738;-0.053536701;504;0.36
relu;(100, 50, 25);0;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.025018586;-0.053993676;504;0.45
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;64;1.00E-05;0.9;0.025020559;-0.054076821;504;1.59
relu;(50, 25);0;0.001;l2;0.01;16;0.0001;0.9;0.025024307;-0.0542347;506;0.28
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;16;1.00E-06;0.8;0.025034794;-0.054676516;506;1.26
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;1.00E-06;0.8;0.02504157;-0.054961955;506;2.26
relu;(100, 50, 25);0.2;0.03;l2;0.01;64;1.00E-05;0.9;0.025045455;-0.055125655;504;2.2
relu;(50, 25);0;0.001;l1;1.00E-05;32;1.00E-06;0.99;0.025060258;-0.055749265;506;0.31
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;16;1.00E-05;0.8;0.025064327;-0.055920674;506;0.6
relu;(50, 25);0.2;0.001;l2;0.001;32;1.00E-05;0.8;0.025064527;-0.055929113;506;0.37
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;64;1.00E-05;0.8;0.025073583;-0.056310617;504;0.93
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;64;0.0001;0.8;0.025082592;-0.056690161;504;1.81
relu;(50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.8;0.025082725;-0.056695768;506;0.22
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;16;1.00E-05;0.9;0.025094386;-0.057187017;506;1.36
relu;(50, 25);0.2;0.001;l1;0.01;32;1.00E-05;0.9;0.025095036;-0.057214391;506;0.41
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;1.00E-06;0.99;0.025097958;-0.057337489;506;0.35
relu;(50, 25);0;0.003;l2;0.001;16;1.00E-06;0.99;0.025099323;-0.057395028;506;0.27
relu;(50, 25);0.2;0.03;l1;0.001;64;1.00E-06;0.99;0.025106974;-0.057717344;504;0.45
relu;(100, 50, 25);0;0.003;l1;0.01;64;1.00E-05;0.9;0.0251073;-0.057731078;504;1.4
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;1.00E-05;0.99;0.025110732;-0.057875648;504;1.35
relu;(100, 50, 25);0.2;0.003;l2;0.001;16;0.0001;0.8;0.025130186;-0.058695246;506;1.67
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;16;1.00E-06;0.8;0.02513189;-0.058767009;506;0.63
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;1.00E-05;0.9;0.025136026;-0.058941273;504;2.84
relu;(50, 25);0;0.003;l2;1.00E-05;64;1.00E-06;0.9;0.02514301;-0.059235477;504;0.35
relu;(100, 50, 25);0;0.001;l1;0.01;64;0.0001;0.99;0.025147856;-0.059439647;504;1.09
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;1.00E-06;0.8;0.025172456;-0.060475976;506;0.64
relu;(50, 25);0;0.001;l2;1.00E-05;64;0.0001;0.9;0.025176878;-0.060662281;504;0.34
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;16;1.00E-06;0.8;0.025177339;-0.060681714;506;1.48
relu;(100, 50, 25);0.2;0.001;l1;0.01;16;1.00E-05;0.8;0.025177641;-0.060694439;506;1.45
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-06;0.99;0.025185684;-0.061033281;506;2.87
relu;(100, 50, 25);0;0.03;l2;0.01;32;1.00E-05;0.8;0.025190959;-0.061255493;506;1.24
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;16;1.00E-05;0.9;0.025193509;-0.061362928;506;0.59
relu;(100, 50, 25);0;0.03;l1;1.00E-05;16;1.00E-06;0.99;0.025193806;-0.061375422;506;1.07
relu;(100, 100, 100, 50);0;0.03;l2;0.001;64;1.00E-06;0.99;0.025198105;-0.061556552;504;1.91
relu;(100, 50, 25);0;0.003;l2;0.001;32;1.00E-05;0.8;0.025223495;-0.062626179;506;0.71
relu;(100, 100, 100, 50);0;0.03;l1;0.01;32;0.0001;0.8;0.025241698;-0.063393031;506;0.97
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.8;0.025248361;-0.063673768;506;0.3
relu;(50, 25);0.2;0.001;l2;1.00E-05;16;0.0001;0.9;0.025250289;-0.063754961;506;0.3
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;64;1.00E-06;0.8;0.025253251;-0.063879766;504;1.02
relu;(100, 50, 25);0;0.03;l2;0.01;16;0.0001;0.99;0.025256702;-0.06402516;506;0.99
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-06;0.9;0.025281596;-0.065073897;506;1.31
relu;(100, 50, 25);0;0.003;l1;0.01;32;0.0001;0.8;0.025299648;-0.065834411;506;1.18
relu;(100, 100, 100, 50);0;0.03;l2;0.001;64;1.00E-05;0.99;0.025305323;-0.066073465;504;1.83
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.9;0.025309859;-0.066264569;506;0.44
relu;(100, 50, 25);0.2;0.03;l2;0.01;16;1.00E-05;0.99;0.025311419;-0.066330285;506;1.64
relu;(50, 25);0;0.001;l2;0.001;64;1.00E-06;0.8;0.025312806;-0.066388721;504;0.32
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;1.00E-06;0.99;0.025313806;-0.066430863;504;1.32
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;0.0001;0.99;0.02531405;-0.06644114;506;0.69
relu;(100, 50, 25);0.2;0.03;l2;0.001;16;1.00E-05;0.99;0.02531649;-0.066543932;506;1.58
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;32;0.0001;0.8;0.025328373;-0.067044529;506;1.65
relu;(100, 50, 25);0;0.03;l2;0.01;16;1.00E-06;0.99;0.025335084;-0.067327273;506;1.15
relu;(50, 25);0;0.03;l2;1.00E-05;16;1.00E-06;0.99;0.025337766;-0.067440247;506;0.26
relu;(50, 25);0.2;0.001;l2;0.001;16;1.00E-05;0.9;0.025338202;-0.067458623;506;0.31
relu;(100, 50, 25);0;0.03;l1;0.01;32;0.0001;0.99;0.025353245;-0.068092348;506;1.42
relu;(100, 100, 100, 50);0;0.001;l2;0.001;32;0.0001;0.8;0.025363155;-0.068509822;506;1.82
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;32;0.0001;0.99;0.025368771;-0.068746431;506;1.49
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-05;0.99;0.025373893;-0.068962227;506;0.27
relu;(100, 50, 25);0;0.03;l1;0.001;16;0.0001;0.9;0.025378775;-0.069167886;506;1.1
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;1.00E-06;0.9;0.025380451;-0.069238475;504;2.66
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;32;1.00E-05;0.9;0.025381062;-0.069264218;506;0.76
relu;(100, 100, 100, 50);0;0.03;l1;0.01;16;1.00E-06;0.99;0.025392902;-0.069763017;506;1.72
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;16;1.00E-06;0.9;0.025405207;-0.070281416;506;0.57
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;1.00E-05;0.8;0.025405546;-0.070295721;504;1.47
relu;(50, 25);0;0.001;l1;0.001;16;0.0001;0.9;0.025406055;-0.070317132;506;0.32
relu;(100, 100, 100, 50);0;0.001;l2;0.001;32;1.00E-05;0.9;0.025406372;-0.070330497;506;2.12
relu;(50, 25);0;0.003;l2;1.00E-05;64;0.0001;0.9;0.025415612;-0.070719763;504;0.3
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;0.0001;0.9;0.025418075;-0.070823518;506;1.14
relu;(50, 25);0.2;0.003;l2;1.00E-05;64;0.0001;0.99;0.025424922;-0.071111983;504;0.37
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.9;0.025425827;-0.071150135;504;1.38
relu;(50, 25);0.2;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.025426681;-0.07118611;504;0.32
relu;(100, 50, 25);0.2;0.003;l2;0.01;64;1.00E-06;0.8;0.025426773;-0.071189951;504;1.59
relu;(100, 50, 25);0;0.001;l1;0.001;32;0.0001;0.9;0.02543956;-0.071728676;506;1.25
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.0001;0.8;0.025445796;-0.071991364;506;0.79
relu;(50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.99;0.025446483;-0.072020336;506;0.26
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;1.00E-05;0.9;0.025451558;-0.072234131;506;1.64
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;64;0.0001;0.9;0.025465129;-0.072805847;504;2.76
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-05;0.9;0.025476684;-0.073292648;506;0.31
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;0.0001;0.9;0.025477711;-0.073335886;506;2.03
relu;(100, 50, 25);0.2;0.001;l2;0.001;16;0.0001;0.9;0.025477811;-0.073340129;506;1.37
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;16;1.00E-05;0.99;0.025481735;-0.073505434;506;0.58
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;32;1.00E-05;0.9;0.025485066;-0.073645754;506;1.47
relu;(50, 25);0;0.003;l1;0.01;32;0.0001;0.99;0.025492923;-0.073976763;506;0.3
relu;(100, 50, 25);0.2;0.001;l2;0.001;64;0.0001;0.8;0.025497904;-0.074186597;504;1.69
relu;(100, 50, 25);0.2;0.03;l1;0.001;32;1.00E-06;0.99;0.025502969;-0.074399974;506;1.33
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;1.00E-05;0.9;0.025503183;-0.074408991;506;2.21
relu;(100, 50, 25);0;0.03;l1;0.01;16;1.00E-06;0.99;0.025508436;-0.074630302;506;1.15
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-05;0.9;0.025511157;-0.074744953;506;2.39
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-06;0.8;0.025528211;-0.075463374;506;0.29
relu;(50, 25);0.2;0.003;l1;0.01;64;1.00E-05;0.9;0.025532541;-0.075645793;504;0.42
relu;(50, 25);0;0.03;l2;0.01;32;1.00E-06;0.99;0.025544677;-0.076157098;506;0.22
relu;(100, 50, 25);0.2;0.003;l2;0.001;64;1.00E-06;0.99;0.025563479;-0.076949177;504;2.1
relu;(50, 25);0;0.001;l2;0.001;64;0.0001;0.99;0.025566923;-0.077094261;504;0.34
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.0001;0.9;0.025578898;-0.077598773;506;2.43
relu;(50, 25);0;0.001;l2;1.00E-05;16;1.00E-05;0.8;0.025585565;-0.07787963;506;0.28
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;32;0.0001;0.9;0.025590012;-0.078066958;506;0.69
relu;(50, 25);0.2;0.03;l2;0.01;32;1.00E-06;0.99;0.025597942;-0.078401061;506;0.35
relu;(50, 25);0;0.001;l2;1.00E-05;64;1.00E-06;0.8;0.025598311;-0.078416602;504;0.35
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;64;0.0001;0.9;0.025601091;-0.078533698;504;1.77
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;1.00E-05;0.99;0.025603102;-0.078618446;506;1.17
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;32;0.0001;0.99;0.025605153;-0.078704842;506;0.73
